user_id,distance,duration,date,name,age,city,subscription_type,minute_price,start_ride_price,subscription_fee
820,2665.0,14.0,2021-09-14,Мирослав,21,Пятигорск,free,8,50,0
820,5690.0,22.0,2021-09-21,Мирослав,21,Пятигорск,free,8,50,0
820,4467.0,14.0,2021-09-21,Мирослав,21,Пятигорск,free,8,50,0
821,4178.0,13.0,2021-01-27,Олеся,28,Сочи,free,8,50,0
821,3681.0,17.0,2021-02-22,Олеся,28,Сочи,free,8,50,0
821,3177.0,11.0,2021-03-16,Олеся,28,Сочи,free,8,50,0
821,4396.0,31.0,2021-03-18,Олеся,28,Сочи,free,8,50,0
821,3147.0,16.0,2021-04-26,Олеся,28,Сочи,free,8,50,0
821,1924.0,7.0,2021-06-06,Олеся,28,Сочи,free,8,50,0
821,4567.0,29.0,2021-06-10,Олеся,28,Сочи,free,8,50,0
821,3643.0,19.0,2021-06-24,Олеся,28,Сочи,free,8,50,0
821,4207.0,29.0,2021-07-15,Олеся,28,Сочи,free,8,50,0
821,4041.0,12.0,2021-09-04,Олеся,28,Сочи,free,8,50,0
821,3010.0,10.0,2021-12-14,Олеся,28,Сочи,free,8,50,0
822,2889.0,15.0,2021-02-28,Вадим,20,Пятигорск,free,8,50,0
822,4277.0,21.0,2021-05-30,Вадим,20,Пятигорск,free,8,50,0
822,3722.0,32.0,2021-06-22,Вадим,20,Пятигорск,free,8,50,0
822,3781.0,12.0,2021-09-10,Вадим,20,Пятигорск,free,8,50,0
822,5044.0,26.0,2021-12-23,Вадим,20,Пятигорск,free,8,50,0
822,2831.0,23.0,2021-12-28,Вадим,20,Пятигорск,free,8,50,0
823,970.0,8.0,2021-01-02,Евгения,21,Ростов-на-Дону,free,8,50,0
823,2137.0,17.0,2021-02-06,Евгения,21,Ростов-на-Дону,free,8,50,0
823,4655.0,27.0,2021-03-20,Евгения,21,Ростов-на-Дону,free,8,50,0
823,2476.0,17.0,2021-04-04,Евгения,21,Ростов-на-Дону,free,8,50,0
823,2346.0,15.0,2021-05-12,Евгения,21,Ростов-на-Дону,free,8,50,0
823,3304.0,22.0,2021-05-26,Евгения,21,Ростов-на-Дону,free,8,50,0
823,663.0,10.0,2021-06-13,Евгения,21,Ростов-на-Дону,free,8,50,0
823,3040.0,18.0,2021-08-13,Евгения,21,Ростов-на-Дону,free,8,50,0
823,4772.0,20.0,2021-10-14,Евгения,21,Ростов-на-Дону,free,8,50,0
823,3046.0,25.0,2021-12-01,Евгения,21,Ростов-на-Дону,free,8,50,0
823,3099.0,19.0,2021-12-03,Евгения,21,Ростов-на-Дону,free,8,50,0
824,2669.0,9.0,2021-01-10,Айдар,27,Ростов-на-Дону,free,8,50,0
824,3742.0,28.0,2021-02-05,Айдар,27,Ростов-на-Дону,free,8,50,0
824,3607.0,19.0,2021-02-15,Айдар,27,Ростов-на-Дону,free,8,50,0
824,610.0,10.0,2021-02-22,Айдар,27,Ростов-на-Дону,free,8,50,0
824,2913.0,14.0,2021-04-11,Айдар,27,Ростов-на-Дону,free,8,50,0
824,2671.0,13.0,2021-06-20,Айдар,27,Ростов-на-Дону,free,8,50,0
824,3585.0,12.0,2021-08-05,Айдар,27,Ростов-на-Дону,free,8,50,0
824,3636.0,22.0,2021-08-13,Айдар,27,Ростов-на-Дону,free,8,50,0
824,2197.0,18.0,2021-09-05,Айдар,27,Ростов-на-Дону,free,8,50,0
824,720.0,7.0,2021-10-12,Айдар,27,Ростов-на-Дону,free,8,50,0
824,1699.0,13.0,2021-11-24,Айдар,27,Ростов-на-Дону,free,8,50,0
824,4540.0,23.0,2021-11-26,Айдар,27,Ростов-на-Дону,free,8,50,0
824,1874.0,14.0,2021-12-25,Айдар,27,Ростов-на-Дону,free,8,50,0
825,4711.0,17.0,2021-01-07,Борис,27,Сочи,free,8,50,0
825,2568.0,18.0,2021-02-10,Борис,27,Сочи,free,8,50,0
825,3325.0,21.0,2021-02-16,Борис,27,Сочи,free,8,50,0
825,2486.0,16.0,2021-03-08,Борис,27,Сочи,free,8,50,0
825,3038.0,21.0,2021-03-15,Борис,27,Сочи,free,8,50,0
825,4478.0,20.0,2021-04-11,Борис,27,Сочи,free,8,50,0
825,2109.0,25.0,2021-05-17,Борис,27,Сочи,free,8,50,0
825,3472.0,11.0,2021-05-18,Борис,27,Сочи,free,8,50,0
825,2625.0,20.0,2021-05-18,Борис,27,Сочи,free,8,50,0
825,201.0,15.0,2021-05-23,Борис,27,Сочи,free,8,50,0
825,2254.0,19.0,2021-06-04,Борис,27,Сочи,free,8,50,0
825,2457.0,15.0,2021-09-11,Борис,27,Сочи,free,8,50,0
825,3532.0,12.0,2021-09-12,Борис,27,Сочи,free,8,50,0
825,2651.0,15.0,2021-09-15,Борис,27,Сочи,free,8,50,0
825,2443.0,14.0,2021-10-15,Борис,27,Сочи,free,8,50,0
825,4568.0,33.0,2021-11-22,Борис,27,Сочи,free,8,50,0
826,4683.0,20.0,2021-02-15,Святогор,18,Ростов-на-Дону,free,8,50,0
826,2010.0,18.0,2021-02-19,Святогор,18,Ростов-на-Дону,free,8,50,0
826,2037.0,8.0,2021-03-25,Святогор,18,Ростов-на-Дону,free,8,50,0
826,5446.0,24.0,2021-04-24,Святогор,18,Ростов-на-Дону,free,8,50,0
826,3474.0,17.0,2021-07-11,Святогор,18,Ростов-на-Дону,free,8,50,0
826,2483.0,15.0,2021-08-24,Святогор,18,Ростов-на-Дону,free,8,50,0
826,1142.0,9.0,2021-10-07,Святогор,18,Ростов-на-Дону,free,8,50,0
826,3836.0,18.0,2021-10-11,Святогор,18,Ростов-на-Дону,free,8,50,0
827,2735.0,17.0,2021-01-05,Алиса,28,Краснодар,free,8,50,0
827,3968.0,23.0,2021-01-23,Алиса,28,Краснодар,free,8,50,0
827,4277.0,23.0,2021-02-08,Алиса,28,Краснодар,free,8,50,0
827,635.0,15.0,2021-02-11,Алиса,28,Краснодар,free,8,50,0
827,3476.0,11.0,2021-03-05,Алиса,28,Краснодар,free,8,50,0
827,4016.0,25.0,2021-03-24,Алиса,28,Краснодар,free,8,50,0
827,4303.0,31.0,2021-03-24,Алиса,28,Краснодар,free,8,50,0
827,2934.0,29.0,2021-04-15,Алиса,28,Краснодар,free,8,50,0
827,3657.0,16.0,2021-04-26,Алиса,28,Краснодар,free,8,50,0
827,5022.0,14.0,2021-04-29,Алиса,28,Краснодар,free,8,50,0
827,2989.0,20.0,2021-04-30,Алиса,28,Краснодар,free,8,50,0
827,2380.0,10.0,2021-07-13,Алиса,28,Краснодар,free,8,50,0
827,3386.0,27.0,2021-07-17,Алиса,28,Краснодар,free,8,50,0
827,2857.0,20.0,2021-08-02,Алиса,28,Краснодар,free,8,50,0
827,4108.0,23.0,2021-08-16,Алиса,28,Краснодар,free,8,50,0
827,3262.0,22.0,2021-09-03,Алиса,28,Краснодар,free,8,50,0
827,1846.0,8.0,2021-10-10,Алиса,28,Краснодар,free,8,50,0
827,2671.0,21.0,2021-12-09,Алиса,28,Краснодар,free,8,50,0
827,3021.0,16.0,2021-12-17,Алиса,28,Краснодар,free,8,50,0
828,3880.0,13.0,2021-01-03,Вадим,30,Екатеринбург,free,8,50,0
828,2899.0,20.0,2021-01-07,Вадим,30,Екатеринбург,free,8,50,0
828,3805.0,32.0,2021-02-18,Вадим,30,Екатеринбург,free,8,50,0
828,4610.0,30.0,2021-06-14,Вадим,30,Екатеринбург,free,8,50,0
828,1230.0,17.0,2021-06-26,Вадим,30,Екатеринбург,free,8,50,0
828,4315.0,18.0,2021-07-31,Вадим,30,Екатеринбург,free,8,50,0
828,4446.0,29.0,2021-09-10,Вадим,30,Екатеринбург,free,8,50,0
828,2390.0,12.0,2021-10-08,Вадим,30,Екатеринбург,free,8,50,0
828,2360.0,20.0,2021-10-20,Вадим,30,Екатеринбург,free,8,50,0
828,1948.0,15.0,2021-11-05,Вадим,30,Екатеринбург,free,8,50,0
828,4925.0,28.0,2021-11-16,Вадим,30,Екатеринбург,free,8,50,0
828,3143.0,22.0,2021-12-05,Вадим,30,Екатеринбург,free,8,50,0
829,3893.0,15.0,2021-02-21,Федор,29,Пятигорск,free,8,50,0
829,4706.0,29.0,2021-04-23,Федор,29,Пятигорск,free,8,50,0
829,298.0,7.0,2021-05-30,Федор,29,Пятигорск,free,8,50,0
829,2181.0,11.0,2021-05-30,Федор,29,Пятигорск,free,8,50,0
829,2466.0,21.0,2021-06-01,Федор,29,Пятигорск,free,8,50,0
829,4322.0,22.0,2021-07-08,Федор,29,Пятигорск,free,8,50,0
829,3011.0,26.0,2021-07-09,Федор,29,Пятигорск,free,8,50,0
829,373.0,15.0,2021-08-04,Федор,29,Пятигорск,free,8,50,0
829,5288.0,28.0,2021-09-04,Федор,29,Пятигорск,free,8,50,0
829,2627.0,16.0,2021-10-08,Федор,29,Пятигорск,free,8,50,0
829,3881.0,21.0,2021-10-17,Федор,29,Пятигорск,free,8,50,0
829,389.0,7.0,2021-10-26,Федор,29,Пятигорск,free,8,50,0
829,3485.0,18.0,2021-11-21,Федор,29,Пятигорск,free,8,50,0
829,3635.0,25.0,2021-12-03,Федор,29,Пятигорск,free,8,50,0
829,3995.0,30.0,2021-12-22,Федор,29,Пятигорск,free,8,50,0
829,5769.0,22.0,2021-12-24,Федор,29,Пятигорск,free,8,50,0
829,3890.0,20.0,2021-12-26,Федор,29,Пятигорск,free,8,50,0
830,3969.0,20.0,2021-01-19,Алёна,25,Пятигорск,free,8,50,0
830,3893.0,21.0,2021-02-15,Алёна,25,Пятигорск,free,8,50,0
830,2408.0,11.0,2021-02-19,Алёна,25,Пятигорск,free,8,50,0
830,4410.0,26.0,2021-02-27,Алёна,25,Пятигорск,free,8,50,0
830,3594.0,14.0,2021-05-17,Алёна,25,Пятигорск,free,8,50,0
830,1988.0,13.0,2021-06-26,Алёна,25,Пятигорск,free,8,50,0
830,2942.0,15.0,2021-06-26,Алёна,25,Пятигорск,free,8,50,0
830,4316.0,32.0,2021-07-09,Алёна,25,Пятигорск,free,8,50,0
830,2462.0,21.0,2021-07-22,Алёна,25,Пятигорск,free,8,50,0
830,2476.0,14.0,2021-08-07,Алёна,25,Пятигорск,free,8,50,0
830,3953.0,23.0,2021-09-06,Алёна,25,Пятигорск,free,8,50,0
830,301.0,5.0,2021-12-13,Алёна,25,Пятигорск,free,8,50,0
831,4302.0,24.0,2021-01-14,Оксана,25,Омск,free,8,50,0
831,3126.0,28.0,2021-01-26,Оксана,25,Омск,free,8,50,0
831,2948.0,16.0,2021-01-28,Оксана,25,Омск,free,8,50,0
831,3373.0,16.0,2021-01-29,Оксана,25,Омск,free,8,50,0
831,588.0,6.0,2021-02-15,Оксана,25,Омск,free,8,50,0
831,2203.0,15.0,2021-02-25,Оксана,25,Омск,free,8,50,0
831,1450.0,10.0,2021-04-03,Оксана,25,Омск,free,8,50,0
831,2998.0,26.0,2021-04-17,Оксана,25,Омск,free,8,50,0
831,2570.0,20.0,2021-04-28,Оксана,25,Омск,free,8,50,0
831,3233.0,20.0,2021-05-02,Оксана,25,Омск,free,8,50,0
831,2077.0,16.0,2021-06-27,Оксана,25,Омск,free,8,50,0
831,2193.0,11.0,2021-06-28,Оксана,25,Омск,free,8,50,0
831,2112.0,12.0,2021-07-09,Оксана,25,Омск,free,8,50,0
831,4813.0,22.0,2021-07-31,Оксана,25,Омск,free,8,50,0
831,4010.0,19.0,2021-08-14,Оксана,25,Омск,free,8,50,0
831,4148.0,17.0,2021-09-03,Оксана,25,Омск,free,8,50,0
831,493.0,16.0,2021-10-07,Оксана,25,Омск,free,8,50,0
831,2230.0,15.0,2021-11-19,Оксана,25,Омск,free,8,50,0
831,1983.0,19.0,2021-11-26,Оксана,25,Омск,free,8,50,0
831,1603.0,18.0,2021-12-20,Оксана,25,Омск,free,8,50,0
831,3838.0,27.0,2021-12-27,Оксана,25,Омск,free,8,50,0
831,3595.0,14.0,2021-12-29,Оксана,25,Омск,free,8,50,0
832,157.0,13.0,2021-02-05,Анна,24,Омск,free,8,50,0
832,2692.0,14.0,2021-02-16,Анна,24,Омск,free,8,50,0
832,808.0,16.0,2021-03-26,Анна,24,Омск,free,8,50,0
832,2475.0,9.0,2021-06-08,Анна,24,Омск,free,8,50,0
832,4350.0,20.0,2021-07-03,Анна,24,Омск,free,8,50,0
832,3417.0,20.0,2021-08-06,Анна,24,Омск,free,8,50,0
832,3017.0,19.0,2021-08-15,Анна,24,Омск,free,8,50,0
832,2231.0,13.0,2021-08-31,Анна,24,Омск,free,8,50,0
832,2649.0,15.0,2021-09-12,Анна,24,Омск,free,8,50,0
832,3934.0,24.0,2021-10-17,Анна,24,Омск,free,8,50,0
833,2654.0,19.0,2021-01-19,Герман,26,Пятигорск,free,8,50,0
833,4398.0,26.0,2021-03-26,Герман,26,Пятигорск,free,8,50,0
833,4233.0,23.0,2021-04-21,Герман,26,Пятигорск,free,8,50,0
833,2399.0,11.0,2021-05-16,Герман,26,Пятигорск,free,8,50,0
833,3818.0,24.0,2021-05-18,Герман,26,Пятигорск,free,8,50,0
833,3461.0,13.0,2021-05-27,Герман,26,Пятигорск,free,8,50,0
833,3517.0,22.0,2021-06-29,Герман,26,Пятигорск,free,8,50,0
833,3256.0,15.0,2021-07-01,Герман,26,Пятигорск,free,8,50,0
833,3034.0,24.0,2021-07-09,Герман,26,Пятигорск,free,8,50,0
833,2155.0,16.0,2021-07-17,Герман,26,Пятигорск,free,8,50,0
833,3527.0,12.0,2021-11-24,Герман,26,Пятигорск,free,8,50,0
833,4382.0,14.0,2021-12-22,Герман,26,Пятигорск,free,8,50,0
833,2468.0,12.0,2021-12-29,Герман,26,Пятигорск,free,8,50,0
834,4672.0,13.0,2021-01-06,Давид,29,Пятигорск,free,8,50,0
834,2788.0,19.0,2021-02-02,Давид,29,Пятигорск,free,8,50,0
834,4368.0,15.0,2021-02-11,Давид,29,Пятигорск,free,8,50,0
834,4133.0,28.0,2021-03-09,Давид,29,Пятигорск,free,8,50,0
834,2998.0,14.0,2021-03-12,Давид,29,Пятигорск,free,8,50,0
834,684.0,13.0,2021-04-25,Давид,29,Пятигорск,free,8,50,0
834,4003.0,19.0,2021-06-28,Давид,29,Пятигорск,free,8,50,0
834,3392.0,26.0,2021-07-14,Давид,29,Пятигорск,free,8,50,0
834,2709.0,17.0,2021-08-05,Давид,29,Пятигорск,free,8,50,0
834,1347.0,20.0,2021-09-26,Давид,29,Пятигорск,free,8,50,0
835,4256.0,29.0,2021-02-06,Эвелина,30,Москва,free,8,50,0
835,2199.0,21.0,2021-02-17,Эвелина,30,Москва,free,8,50,0
835,3252.0,21.0,2021-04-12,Эвелина,30,Москва,free,8,50,0
835,1602.0,14.0,2021-04-15,Эвелина,30,Москва,free,8,50,0
835,4539.0,26.0,2021-05-31,Эвелина,30,Москва,free,8,50,0
835,975.0,11.0,2021-06-05,Эвелина,30,Москва,free,8,50,0
835,1100.0,12.0,2021-06-15,Эвелина,30,Москва,free,8,50,0
835,4202.0,23.0,2021-09-26,Эвелина,30,Москва,free,8,50,0
835,3451.0,17.0,2021-10-09,Эвелина,30,Москва,free,8,50,0
835,3364.0,15.0,2021-10-22,Эвелина,30,Москва,free,8,50,0
835,4391.0,19.0,2021-11-10,Эвелина,30,Москва,free,8,50,0
836,2871.0,16.0,2021-01-14,Всеволод,21,Тюмень,free,8,50,0
836,2588.0,21.0,2021-03-23,Всеволод,21,Тюмень,free,8,50,0
836,3999.0,17.0,2021-03-24,Всеволод,21,Тюмень,free,8,50,0
836,3069.0,15.0,2021-03-25,Всеволод,21,Тюмень,free,8,50,0
836,3972.0,20.0,2021-04-12,Всеволод,21,Тюмень,free,8,50,0
836,2270.0,14.0,2021-06-10,Всеволод,21,Тюмень,free,8,50,0
836,2810.0,12.0,2021-06-22,Всеволод,21,Тюмень,free,8,50,0
836,3984.0,13.0,2021-06-29,Всеволод,21,Тюмень,free,8,50,0
836,5058.0,30.0,2021-07-02,Всеволод,21,Тюмень,free,8,50,0
836,4363.0,22.0,2021-07-06,Всеволод,21,Тюмень,free,8,50,0
836,4170.0,22.0,2021-07-23,Всеволод,21,Тюмень,free,8,50,0
836,3400.0,13.0,2021-08-24,Всеволод,21,Тюмень,free,8,50,0
836,2830.0,24.0,2021-10-10,Всеволод,21,Тюмень,free,8,50,0
836,2731.0,11.0,2021-10-19,Всеволод,21,Тюмень,free,8,50,0
836,3057.0,17.0,2021-10-27,Всеволод,21,Тюмень,free,8,50,0
836,3520.0,20.0,2021-11-16,Всеволод,21,Тюмень,free,8,50,0
836,2660.0,26.0,2021-12-14,Всеволод,21,Тюмень,free,8,50,0
836,2545.0,14.0,2021-12-26,Всеволод,21,Тюмень,free,8,50,0
837,4028.0,15.0,2021-01-13,Регина,25,Пятигорск,free,8,50,0
837,3976.0,21.0,2021-02-05,Регина,25,Пятигорск,free,8,50,0
837,3490.0,21.0,2021-04-11,Регина,25,Пятигорск,free,8,50,0
837,659.0,8.0,2021-04-27,Регина,25,Пятигорск,free,8,50,0
837,2170.0,17.0,2021-05-17,Регина,25,Пятигорск,free,8,50,0
837,4052.0,20.0,2021-07-24,Регина,25,Пятигорск,free,8,50,0
837,4524.0,21.0,2021-07-24,Регина,25,Пятигорск,free,8,50,0
837,2720.0,9.0,2021-08-31,Регина,25,Пятигорск,free,8,50,0
837,4507.0,21.0,2021-11-01,Регина,25,Пятигорск,free,8,50,0
837,3709.0,28.0,2021-12-07,Регина,25,Пятигорск,free,8,50,0
837,3819.0,21.0,2021-12-11,Регина,25,Пятигорск,free,8,50,0
837,2083.0,11.0,2021-12-17,Регина,25,Пятигорск,free,8,50,0
838,401.0,9.0,2021-01-13,Владислав,23,Ростов-на-Дону,free,8,50,0
838,402.0,12.0,2021-01-14,Владислав,23,Ростов-на-Дону,free,8,50,0
838,2613.0,14.0,2021-02-03,Владислав,23,Ростов-на-Дону,free,8,50,0
838,5396.0,22.0,2021-02-18,Владислав,23,Ростов-на-Дону,free,8,50,0
838,3898.0,28.0,2021-03-22,Владислав,23,Ростов-на-Дону,free,8,50,0
838,3060.0,10.0,2021-04-25,Владислав,23,Ростов-на-Дону,free,8,50,0
838,170.0,15.0,2021-05-28,Владислав,23,Ростов-на-Дону,free,8,50,0
838,1961.0,14.0,2021-08-04,Владислав,23,Ростов-на-Дону,free,8,50,0
838,4444.0,29.0,2021-08-22,Владислав,23,Ростов-на-Дону,free,8,50,0
838,3019.0,18.0,2021-08-31,Владислав,23,Ростов-на-Дону,free,8,50,0
838,2461.0,14.0,2021-10-10,Владислав,23,Ростов-на-Дону,free,8,50,0
838,3058.0,18.0,2021-11-08,Владислав,23,Ростов-на-Дону,free,8,50,0
838,5474.0,26.0,2021-11-10,Владислав,23,Ростов-на-Дону,free,8,50,0
838,4604.0,19.0,2021-12-06,Владислав,23,Ростов-на-Дону,free,8,50,0
838,2401.0,18.0,2021-12-15,Владислав,23,Ростов-на-Дону,free,8,50,0
839,4862.0,25.0,2021-01-25,Эвелина,25,Краснодар,free,8,50,0
839,3682.0,19.0,2021-02-06,Эвелина,25,Краснодар,free,8,50,0
839,2265.0,15.0,2021-02-09,Эвелина,25,Краснодар,free,8,50,0
839,2459.0,22.0,2021-04-09,Эвелина,25,Краснодар,free,8,50,0
839,2842.0,14.0,2021-04-21,Эвелина,25,Краснодар,free,8,50,0
839,5390.0,20.0,2021-04-26,Эвелина,25,Краснодар,free,8,50,0
839,3622.0,24.0,2021-04-28,Эвелина,25,Краснодар,free,8,50,0
839,3536.0,16.0,2021-05-02,Эвелина,25,Краснодар,free,8,50,0
839,5036.0,15.0,2021-05-25,Эвелина,25,Краснодар,free,8,50,0
839,4879.0,15.0,2021-06-29,Эвелина,25,Краснодар,free,8,50,0
839,2314.0,18.0,2021-07-04,Эвелина,25,Краснодар,free,8,50,0
839,2339.0,15.0,2021-09-20,Эвелина,25,Краснодар,free,8,50,0
839,2842.0,15.0,2021-10-21,Эвелина,25,Краснодар,free,8,50,0
839,4367.0,27.0,2021-11-01,Эвелина,25,Краснодар,free,8,50,0
839,4396.0,19.0,2021-11-06,Эвелина,25,Краснодар,free,8,50,0
839,3607.0,21.0,2021-11-10,Эвелина,25,Краснодар,free,8,50,0
839,3943.0,22.0,2021-12-04,Эвелина,25,Краснодар,free,8,50,0
840,2619.0,18.0,2021-01-12,Михаил,21,Омск,free,8,50,0
840,3599.0,14.0,2021-02-12,Михаил,21,Омск,free,8,50,0
840,2987.0,22.0,2021-02-12,Михаил,21,Омск,free,8,50,0
840,4345.0,23.0,2021-03-08,Михаил,21,Омск,free,8,50,0
840,3114.0,16.0,2021-05-21,Михаил,21,Омск,free,8,50,0
840,950.0,14.0,2021-06-01,Михаил,21,Омск,free,8,50,0
840,1349.0,13.0,2021-06-25,Михаил,21,Омск,free,8,50,0
840,4171.0,34.0,2021-08-15,Михаил,21,Омск,free,8,50,0
840,2387.0,19.0,2021-08-22,Михаил,21,Омск,free,8,50,0
840,2028.0,12.0,2021-10-12,Михаил,21,Омск,free,8,50,0
840,3135.0,25.0,2021-11-03,Михаил,21,Омск,free,8,50,0
841,3304.0,22.0,2021-01-17,Лидия,28,Тюмень,free,8,50,0
841,3214.0,23.0,2021-02-17,Лидия,28,Тюмень,free,8,50,0
841,3886.0,13.0,2021-04-10,Лидия,28,Тюмень,free,8,50,0
841,3116.0,15.0,2021-04-11,Лидия,28,Тюмень,free,8,50,0
841,3626.0,12.0,2021-04-12,Лидия,28,Тюмень,free,8,50,0
841,4810.0,26.0,2021-04-22,Лидия,28,Тюмень,free,8,50,0
841,3195.0,23.0,2021-06-18,Лидия,28,Тюмень,free,8,50,0
841,761.0,8.0,2021-07-10,Лидия,28,Тюмень,free,8,50,0
841,4299.0,35.0,2021-07-22,Лидия,28,Тюмень,free,8,50,0
841,4205.0,23.0,2021-09-20,Лидия,28,Тюмень,free,8,50,0
841,2454.0,23.0,2021-10-21,Лидия,28,Тюмень,free,8,50,0
841,3944.0,21.0,2021-12-13,Лидия,28,Тюмень,free,8,50,0
842,3049.0,23.0,2021-01-22,Кира,25,Пятигорск,free,8,50,0
842,3364.0,21.0,2021-03-03,Кира,25,Пятигорск,free,8,50,0
842,4054.0,19.0,2021-03-30,Кира,25,Пятигорск,free,8,50,0
842,4140.0,31.0,2021-05-28,Кира,25,Пятигорск,free,8,50,0
842,3816.0,27.0,2021-06-20,Кира,25,Пятигорск,free,8,50,0
842,2252.0,23.0,2021-07-21,Кира,25,Пятигорск,free,8,50,0
842,905.0,7.0,2021-08-24,Кира,25,Пятигорск,free,8,50,0
842,3488.0,24.0,2021-12-06,Кира,25,Пятигорск,free,8,50,0
842,2138.0,23.0,2021-12-24,Кира,25,Пятигорск,free,8,50,0
843,1993.0,13.0,2021-01-06,Мирослава,23,Сочи,free,8,50,0
843,2496.0,12.0,2021-01-21,Мирослава,23,Сочи,free,8,50,0
843,4281.0,14.0,2021-02-10,Мирослава,23,Сочи,free,8,50,0
843,2648.0,17.0,2021-05-28,Мирослава,23,Сочи,free,8,50,0
843,2300.0,20.0,2021-06-09,Мирослава,23,Сочи,free,8,50,0
843,1006.0,18.0,2021-06-23,Мирослава,23,Сочи,free,8,50,0
843,4012.0,13.0,2021-07-04,Мирослава,23,Сочи,free,8,50,0
843,3235.0,27.0,2021-07-10,Мирослава,23,Сочи,free,8,50,0
843,4586.0,24.0,2021-07-18,Мирослава,23,Сочи,free,8,50,0
843,4352.0,19.0,2021-08-12,Мирослава,23,Сочи,free,8,50,0
843,3059.0,22.0,2021-08-30,Мирослава,23,Сочи,free,8,50,0
843,2750.0,18.0,2021-08-30,Мирослава,23,Сочи,free,8,50,0
843,3067.0,16.0,2021-09-23,Мирослава,23,Сочи,free,8,50,0
843,4113.0,13.0,2021-10-13,Мирослава,23,Сочи,free,8,50,0
843,5260.0,32.0,2021-11-02,Мирослава,23,Сочи,free,8,50,0
843,4423.0,19.0,2021-11-22,Мирослава,23,Сочи,free,8,50,0
844,5359.0,14.0,2021-04-07,Олеся,24,Москва,free,8,50,0
844,3722.0,19.0,2021-04-27,Олеся,24,Москва,free,8,50,0
844,212.0,8.0,2021-08-21,Олеся,24,Москва,free,8,50,0
844,4159.0,17.0,2021-09-10,Олеся,24,Москва,free,8,50,0
845,3369.0,19.0,2021-01-11,Всеволод,27,Краснодар,free,8,50,0
845,2894.0,14.0,2021-01-18,Всеволод,27,Краснодар,free,8,50,0
845,2901.0,17.0,2021-01-23,Всеволод,27,Краснодар,free,8,50,0
845,427.0,12.0,2021-02-24,Всеволод,27,Краснодар,free,8,50,0
845,4590.0,22.0,2021-04-07,Всеволод,27,Краснодар,free,8,50,0
845,4271.0,21.0,2021-05-16,Всеволод,27,Краснодар,free,8,50,0
845,3524.0,18.0,2021-08-03,Всеволод,27,Краснодар,free,8,50,0
845,3545.0,25.0,2021-08-08,Всеволод,27,Краснодар,free,8,50,0
845,3106.0,22.0,2021-09-04,Всеволод,27,Краснодар,free,8,50,0
845,2853.0,12.0,2021-11-11,Всеволод,27,Краснодар,free,8,50,0
845,3416.0,16.0,2021-12-01,Всеволод,27,Краснодар,free,8,50,0
845,3130.0,24.0,2021-12-28,Всеволод,27,Краснодар,free,8,50,0
846,3440.0,14.0,2021-03-04,Данил,28,Омск,free,8,50,0
846,3338.0,14.0,2021-03-09,Данил,28,Омск,free,8,50,0
846,1754.0,8.0,2021-04-13,Данил,28,Омск,free,8,50,0
846,2145.0,20.0,2021-04-25,Данил,28,Омск,free,8,50,0
846,3733.0,34.0,2021-05-13,Данил,28,Омск,free,8,50,0
846,4346.0,29.0,2021-05-25,Данил,28,Омск,free,8,50,0
846,2927.0,12.0,2021-05-29,Данил,28,Омск,free,8,50,0
846,3695.0,28.0,2021-06-10,Данил,28,Омск,free,8,50,0
846,3989.0,16.0,2021-06-15,Данил,28,Омск,free,8,50,0
846,2809.0,25.0,2021-06-16,Данил,28,Омск,free,8,50,0
846,962.0,10.0,2021-07-11,Данил,28,Омск,free,8,50,0
846,3373.0,22.0,2021-09-24,Данил,28,Омск,free,8,50,0
846,1682.0,12.0,2021-10-15,Данил,28,Омск,free,8,50,0
846,4397.0,16.0,2021-10-27,Данил,28,Омск,free,8,50,0
847,3825.0,18.0,2021-01-10,Яромир,25,Краснодар,free,8,50,0
847,2810.0,22.0,2021-01-14,Яромир,25,Краснодар,free,8,50,0
847,636.0,12.0,2021-04-01,Яромир,25,Краснодар,free,8,50,0
847,3337.0,10.0,2021-05-07,Яромир,25,Краснодар,free,8,50,0
847,3401.0,21.0,2021-05-15,Яромир,25,Краснодар,free,8,50,0
847,2677.0,23.0,2021-07-29,Яромир,25,Краснодар,free,8,50,0
847,3085.0,26.0,2021-08-19,Яромир,25,Краснодар,free,8,50,0
847,2978.0,17.0,2021-09-16,Яромир,25,Краснодар,free,8,50,0
847,3231.0,27.0,2021-10-04,Яромир,25,Краснодар,free,8,50,0
847,2332.0,16.0,2021-10-26,Яромир,25,Краснодар,free,8,50,0
847,4021.0,23.0,2021-11-03,Яромир,25,Краснодар,free,8,50,0
847,3162.0,31.0,2021-12-22,Яромир,25,Краснодар,free,8,50,0
847,3679.0,12.0,2021-12-27,Яромир,25,Краснодар,free,8,50,0
848,3396.0,26.0,2021-01-16,Святогор,30,Пятигорск,free,8,50,0
848,2284.0,19.0,2021-01-17,Святогор,30,Пятигорск,free,8,50,0
848,2418.0,21.0,2021-03-27,Святогор,30,Пятигорск,free,8,50,0
848,2369.0,20.0,2021-05-18,Святогор,30,Пятигорск,free,8,50,0
848,3965.0,21.0,2021-05-29,Святогор,30,Пятигорск,free,8,50,0
848,4609.0,17.0,2021-07-02,Святогор,30,Пятигорск,free,8,50,0
848,4250.0,34.0,2021-09-10,Святогор,30,Пятигорск,free,8,50,0
848,2000.0,16.0,2021-09-17,Святогор,30,Пятигорск,free,8,50,0
